text,location,retweets,user_id,created_at
Pope Francis to Donald Trump: Building Mexico Wall Is 'Not Christian'  #nowalls #popetotrump https://t.co/D4ZmA04rky,"Nashville, TN  USA",0,48905677,Thu Feb 18 21:51:35 +0000 2016
This might finally turn GOP voters away from Trump: Cruz's slam on the Donald's ... https://t.co/OAXvOXhWjO https://t.co/lKgxz6Fxu9,,0,149984992,Thu Feb 18 21:51:34 +0000 2016
"Pope qualified 2 speak on Catholicism, not Christianity BBC News Pope Francis questions Donald Trump's Christianity https://t.co/lKqXzaqbCY","Maryland, USA",0,582123803,Thu Feb 18 21:51:34 +0000 2016
"Pope qualified 2 speak on Catholicism, not Christianity BBC News Pope Francis questions Donald Trump's Christianity https://t.co/lKqXzaqbCY","Maryland, USA",0,582123803,Thu Feb 18 21:51:34 +0000 2016
Donald Trump will reunite Pangea,,1,603836312,Thu Feb 18 21:51:33 +0000 2016
"NB Two post limit. No ad hominem.

Breaking! Pope answers question on Donald Trump during press conference en... https://t.co/6IcZKWXieO","Manila, Philippines",0,24861994,Thu Feb 18 21:51:31 +0000 2016
"@AnthonyBLSmith nah
https://t.co/sBVLPkcrLd",,0,81020104,Thu Feb 18 21:51:28 +0000 2016
"Marco Rubio sides with Donald Trump in spat with the Pope

https://t.co/pavhEExnJ7","Austin, Texas",0,52118721,Thu Feb 18 21:51:26 +0000 2016
The rise of the Trump Party: Why the Donald’s shocking debate performance could signal..... https://t.co/vc7IPz2LbN #empireindecline,Caribbean Internationalist,2,117213468,Thu Feb 18 21:51:26 +0000 2016
"Pope Francis says Trump's vow to build a border wall makes him ""not Christian"" https://t.co/PjU3eO3edA via @BreitbartNews",el Rancho no muy grande,0,601364131,Thu Feb 18 21:51:25 +0000 2016
Pape François VS Trump : le clash que vous n'attendiez pas https://t.co/ciefQZ71YB@,,4,302500864,Thu Feb 18 21:51:24 +0000 2016
"""Pope Francis On Trump: 'This Man Is Not Christian'"" -----This is 2016,so shut up to politics,Pope,your time is over https://t.co/lrmqLdE2Cr",,0,90908076,Thu Feb 18 21:51:21 +0000 2016
"Jeb Bush, Donald Trump, John Kasich, Ted Cruz, Marco Rubio are Establishment dividers in South Carolina #GOPTownHall https://t.co/3mOka8tvA5",,0,3537164777,Thu Feb 18 21:51:20 +0000 2016
Trump says he could 'run the table' if he wins South Carolina. The WSJ poll seems to be an outlier. https://t.co/ip2imMvF41 via @usatoday,"Washington, DC",0,102171691,Thu Feb 18 21:51:19 +0000 2016
@TheRickWilson @Popehat @FDRLST Donald Trump: Affluenza Patient Zero,,0,19754414,Thu Feb 18 21:51:19 +0000 2016
"@Italians4Trump Now there is a presidential fever in the USA, and I decided to give my preference to Donald Trump. https://t.co/lS4RTTPdDz",Ukraine,0,73587082,Thu Feb 18 21:51:19 +0000 2016
....WSJ Poll 'A Fix; Rupert Murdoch Hit' https://t.co/YwLFlsxFin View Stossel &amp; Lott's site …Trump DOMINATES in SC https://t.co/XBrMDKgEb8,Phoenix,0,20826129,Thu Feb 18 21:51:19 +0000 2016
BBC News - Pope Francis questions Donald Trump's Christianity https://t.co/REkFGnD6k9,auckland,0,14691775,Thu Feb 18 21:51:17 +0000 2016
Pope calls out Donald Trump yet the Pope lives in his own country surrounded by walls.. not to mention he lives off of people's donations,"Milwaukee, WI",0,176725353,Thu Feb 18 21:51:17 +0000 2016
"@Woahbaii make me, donald trump supporter",,0,4827186872,Thu Feb 18 21:51:16 +0000 2016
"""..the Pope would have .. wished ..Donald Trump would have been President"". So, #Trump doesn't think he will be president either huh?","Melbourne, Australia",1,105910478,Thu Feb 18 21:51:15 +0000 2016
"Donald Trump - businessman, private sector job creator, independent thinker, non-conformist, bold, &amp; visionary, - can he be President? YES!","Cabot, Arkansas",0,40513695,Thu Feb 18 21:51:15 +0000 2016
Busca la belleza en todo lo que hagas: busca siempre el lado positivo de las cosas. Donald Trump,,0,3483371174,Thu Feb 18 21:51:15 +0000 2016
Pope Francis calls out Donald Trump for his (... https://t.co/f9sfxKWhbw via @Mashable | https://t.co/qJYxgHkGNf https://t.co/tzmtJJilKX,,0,3229085503,Thu Feb 18 21:51:14 +0000 2016
Ever want to lose faith in humanity? Go read the replies to any one of Donald Trump's many (many) tweets.,,0,733777964,Thu Feb 18 21:51:14 +0000 2016
"@AlWilson725 @NateSilver538 
""two corinthians"" - Donald Trump",Austin Texas,0,191050844,Thu Feb 18 21:51:13 +0000 2016
Pope Francis calls out Donald Trump for his (misinformed) religious beliefs https://t.co/uDNxWgbAKs,,0,2570976043,Thu Feb 18 21:51:12 +0000 2016
"@ChadRowland3 @jaketapper Trump is a habitual liar, and the thing about habitual liars is that they lie habitually
https://t.co/K1L8XWnHYP",,0,4855667260,Thu Feb 18 21:51:11 +0000 2016
Pope Francis calls out Donald Trump for his (misinformed) religious beliefs - https://t.co/aZHY2PfkZp https://t.co/6ktfeDUrIw,CHICAGO,0,330555324,Thu Feb 18 21:51:11 +0000 2016
"""Donald Trump want to keep the federal government in charge of Nevada's land"" -@tedcruz | https://t.co/xbbnx83xxR #Nevadacaucus #Nevada",Monument CO,1,2425894915,Thu Feb 18 21:51:10 +0000 2016
El Papa Francisco dijo que Donald Trump no puede denominarse cristiano https://t.co/KDuidsDt96 https://t.co/xZLpR3dXyb,"Caracas, Venezuela",17,14071538,Thu Feb 18 21:51:10 +0000 2016
"Starring The Pope and Donald Trump
""There Will Be Blood 2""",,0,1228275362,Thu Feb 18 21:51:09 +0000 2016
Ted Cruz ad hits Donald Trump in Nevada on land rights https://t.co/E3NtrDVltL,Chicago IL,0,138224760,Thu Feb 18 21:51:08 +0000 2016
Pope Francis questions Donald Trump's Christianity (BBC) https://t.co/aCo7EVuylb https://t.co/yj6oeqTVpP,San Francisco,0,817652,Thu Feb 18 21:51:07 +0000 2016
Donald Trump NOT doin good South Carolina #MakeAmericaGreatAgain #PopeFrancis #GOPTownHall #TrumpSCTownHall #Stumped https://t.co/z3bwOPioD0,,0,3537164777,Thu Feb 18 21:51:06 +0000 2016
Ted Cruz ad hits Donald Trump in Nevada on land rights https://t.co/cDm4LVPxRI,East Corinth VT,0,138223321,Thu Feb 18 21:51:05 +0000 2016
"Realest shit Ive Heard! Thank You Fight Clvb 

https://t.co/7RYjBpL1zG https://t.co/qtRtUMpCk2",CORONA NEW YORK ,3,377152731,Thu Feb 18 21:51:05 +0000 2016
Softballs galore : MSNBC’s town hall with Donald Trump was disgraceful: https://t.co/86yhxsto6N via @slate #Election2016,Wisconsin,0,35540152,Thu Feb 18 21:51:04 +0000 2016
Why Donald Trump when you can Trump Donald? https://t.co/Zeowja5A2y  https://t.co/qZ3SGMflOE #TrumpDonald #dontvotetrump,,0,1472619530,Thu Feb 18 21:51:03 +0000 2016
"More proof TRUMP says all illegals can stay - June 2015  #Rubio2016 #TEAMRUBIO
READ HERE: https://t.co/684KbNFf2k
https://t.co/QxkJvDaaQV",United States of America,4,2905099385,Thu Feb 18 21:51:03 +0000 2016
"#LEER ""Ayotzinapa, pederastia, aborto y Donald Trump"" De lo que habló el Papa en su vuelo de regreso a Roma https://t.co/LfD75wqM3A",Ciudad de México (vía Yucatán),4,150446082,Thu Feb 18 21:51:00 +0000 2016
"The Vatican / Pope / Carabinieri / Swiss Guard will do just fine w/o Windbag Trump
 https://t.co/41aEtvbjSP via @VanityFair",Romans 8:37-39 Psalm 118,0,388986101,Thu Feb 18 21:50:59 +0000 2016
"@Pontifex: ""This man [i.e. Donald Trump] is not Christian if he has said things like that.""",Abbotsford,0,48367067,Thu Feb 18 21:50:59 +0000 2016
Donald Trump just went negative on Pope Francis https://t.co/3rf97kaVvS #Trump2016,"Arlington, VA",0,19252513,Thu Feb 18 21:50:56 +0000 2016
@luce_que as an objective third person perspective (not voting for Donald) I don't think trump is worried either (;,,0,23714961,Thu Feb 18 21:50:56 +0000 2016
"The difference between the Pope and Donald Trump is that one is a good, loving, man, the other is Donald Trump.",Chicagoland,0,14547462,Thu Feb 18 21:50:56 +0000 2016
Poll: How should the Pope and Donald Trump resolve their differences?,Melbourne,0,507138291,Thu Feb 18 21:50:55 +0000 2016
Pope Francis throwing shade at Donald Trump made me respect him even more,,0,1700019342,Thu Feb 18 21:50:54 +0000 2016
"Donald Trump: The Pope Is 'Disgraceful' https://t.co/15WQMNIZY8 oh wow.....I'm going to watch something more intelligent now, like Zoolander",,1,373158248,Thu Feb 18 21:50:53 +0000 2016
What I've learned so far from twitter today is that Donald Trump does not want to be the President or the Pope.,Monmouth County,0,215373480,Thu Feb 18 21:50:53 +0000 2016
Pope Francis said Donald Trump is not a Christian. I check my notifications and basically see this from everyone. https://t.co/BUGj9LjVOB,,60,27522964,Thu Feb 18 21:50:53 +0000 2016
"@SwiftOnEconorny ""We finished second."" -Donald Trump after the caucus.

Don't choke on your own foot, bitch.
https://t.co/cVGHq2J5y8",The Greatest Nation On Earth,1,4047913666,Thu Feb 18 21:50:50 +0000 2016
An Island In Canada Will Accept American Refugees If Donald Trump Is Elected https://t.co/bTKtsWE4PP,"Memphis,Tennessee ",0,129970182,Thu Feb 18 21:50:49 +0000 2016
eu to com o donald trump https://t.co/Rin3jJg3zl,,0,36390527,Thu Feb 18 21:50:44 +0000 2016
Donald Trump é nojento,stan ford forever,0,1436484990,Thu Feb 18 21:50:44 +0000 2016
"@jacksfilms #YIAYloose ""Vote for Donald Trump!""",Mars,0,1670589601,Thu Feb 18 21:50:43 +0000 2016
"I am sick and tired of Donald Trump, that's why I wanted to make a vote, do u hate him or don't hate him",,1,3294617313,Thu Feb 18 21:50:40 +0000 2016
Donald Trump calls out THE POPE after pontiff brands him 'un-Christian' for billionaire's anti ... https://t.co/Wmkjd2kP0G #immigration,,0,2787061197,Thu Feb 18 21:50:40 +0000 2016
Watch Johnny Depp as Donald Trump in FunnyOrDie Film ‘Art of the Deal’ https://t.co/S2FeE8q8Ae,"East Coast, U.S.A.",0,16251798,Thu Feb 18 21:50:35 +0000 2016
Donald Trump is comedy af he's a clown lol,,0,4146823578,Thu Feb 18 21:50:35 +0000 2016
@FallonTonight @jayleno Not so funny! Can't u guys stop talking about Donald Trump in a negative way! Unnecessary!,New York,0,930372661,Thu Feb 18 21:50:33 +0000 2016
"#news How Donald Trump continues to widen lead in polls: In a nationwide CBS News poll released Thursday, Repu... https://t.co/ndJQ6P3AKm",,0,4598527941,Thu Feb 18 21:50:33 +0000 2016
"@Le_Figaro Vous trouvez que Donald Trump a raison, que c'est quelqu'un de généreux et tolérant? son tweet, il situerait Paris en Allemagne",,0,4571951193,Thu Feb 18 21:50:30 +0000 2016
Trump stated that Immigration would not be on the table at all if not for him. That is clearly a LIE. #CruzCrew https://t.co/e4iBJ5fiX2,,0,4467764533,Thu Feb 18 21:50:29 +0000 2016
"How Donald Trump continues to widen lead in polls: In a nationwide CBS News poll released Thursday, Republican... https://t.co/WpzLSVwUv8",Earth,0,2882437664,Thu Feb 18 21:50:28 +0000 2016
"Can someone please just assassinate Donald Trump, go on take one for the team","Bondi Beach, Sydney",0,377559810,Thu Feb 18 21:50:28 +0000 2016
First Draft: Donald Trump’s Dispute With Pope Francis Reverberates on Campaign Trail: The Trump-Francis confli... https://t.co/TZ1z4C955f,,0,4835215179,Thu Feb 18 21:50:28 +0000 2016
First Draft: Donald Trump’s Dispute With Pope Francis Reverberates on Campaign Trail: The Trump-Francis confli... https://t.co/Fdp00OTOoa,Everywhere,0,3280235492,Thu Feb 18 21:50:27 +0000 2016
Pope Francis to Trump: Building Mexico Wall 'Not Christian' https://t.co/HJhzrh6MPi,United States,0,339171136,Thu Feb 18 21:50:27 +0000 2016
"How Donald Trump continues to widen lead in polls: In a nationwide CBS News poll released Thursday, Republican... https://t.co/6ceCH4EwyP",,0,2840710396,Thu Feb 18 21:50:26 +0000 2016
El papa Francisco cuestiona la fe cristiana de Donald Trump - El https://t.co/PDkJqOQWLk https://t.co/THflrUYhqF,"Caracas, Venezuela",0,340877810,Thu Feb 18 21:50:24 +0000 2016
"How Donald Trump continues to widen lead in polls: In a nationwide CBS News poll released Thursday, Republican... https://t.co/U1yoZsgNkM",,0,2868189997,Thu Feb 18 21:50:23 +0000 2016
Cape Breton is calling Americans to migrate North with the 'Cape Breton If Donald Trump Wins' campaign. https://t.co/tAFs4mqlC9,Australia,0,22589626,Thu Feb 18 21:50:22 +0000 2016
"Jeb Bush, Donald Trump, John Kasich, Ted Cruz, Marco Rubio are Establishment dividers in South Carolina #GOPTownHall https://t.co/zsjXiO3uhG",,0,3537164777,Thu Feb 18 21:50:22 +0000 2016
"New post: Her Father Committed Suicide, How Donald Trump Helped In Her Hour Of Need Is AMAZING! https://t.co/qVWZ6wrEFa",,0,2469920562,Thu Feb 18 21:50:22 +0000 2016
First Draft: Donald Trump’s Dispute With Pope Francis Reverberates on Campaign Trail: The Trump-Francis confli... https://t.co/uXjRdMje0a,"Arlington,TX",0,307987345,Thu Feb 18 21:50:21 +0000 2016
El papa Francisco: Donald Trump no puede proclamarse cristiano https://t.co/X0pMsc8U1j,Venezuela,12,124172948,Thu Feb 18 21:50:21 +0000 2016
First Draft: Donald Trump’s Dispute With Pope Francis Reverberates on Campaign Trail: The Trump-Francis confli... https://t.co/cvnDerV7fe,Everywhere,0,271346418,Thu Feb 18 21:50:21 +0000 2016
até o papa critica o donald trump como é que existem americanos a apoiá-lo wake up people,,0,235946675,Thu Feb 18 21:50:20 +0000 2016
Donald Trump and the Central Park Five: the racially charged rise of a demagogue The Guardian @yusefsalaam  https://t.co/yBkeWOpyxp,"Walpole, NH",41,397507908,Thu Feb 18 21:50:20 +0000 2016
"“He’s got my vote hands down. And my wife.” says a man on Trump
Um ... https://t.co/BVRNsg8bGC","Kenosha, WI",0,1007530832,Thu Feb 18 21:50:19 +0000 2016
Trump Responds to Pope's Attack: What about the Safety and Security of Americans? - Video 2/18/16 https://t.co/Z0sd9W8baO via @FreedomsLH,USA,0,53542975,Thu Feb 18 21:50:19 +0000 2016
"LIVE Stream: Donald Trump Town Hall in Gaffney, SC (2-18-16) https://t.co/RjqeUjIoul via @YouTube","South Carolina, USA",0,2663316217,Thu Feb 18 21:50:16 +0000 2016
Francisco dice que Donald Trump no es cristiano https://t.co/hTq2l82dcu,Florida,0,2798361522,Thu Feb 18 21:50:15 +0000 2016
Donald can question your religious beliefs but you can question Donald's. #pope #trump https://t.co/0pJz4lB01K https://t.co/uSZyEWeZHS,"Chandler, AZ",0,405364961,Thu Feb 18 21:50:14 +0000 2016
Los dichos del Papa contra Donald Trump que provocaron la ira del republicano https://t.co/f7X4OKiXpl vía @latercera,Chetumal Q.Roo Mex.,0,152074806,Thu Feb 18 21:50:14 +0000 2016
Donald Trump's Wall Urgently Needed in ISIS Fight - Live Trading News https://t.co/SaBm3bYybW,"Nassau, The Bahamas",0,25110386,Thu Feb 18 21:50:13 +0000 2016
First Draft: Donald Trump’s Dispute With Pope Francis Reverberates on Campaign Trail: The Trump-Francis confli... https://t.co/Sm5DnD10Mr,Lund,0,1400373120,Thu Feb 18 21:50:13 +0000 2016
First Draft: Donald Trump’s Dispute With Pope Francis Reverberates on Campaign Trail: The Trump-Francis confli... https://t.co/h9JQpHM9gh,,0,1421417570,Thu Feb 18 21:50:12 +0000 2016
First Draft: Donald Trump’s Dispute With Pope Francis Reverberates on Campaign Trail: The Trump-Francis confli... https://t.co/tWEvRUlUxx,Cancri B,0,1592407585,Thu Feb 18 21:50:12 +0000 2016
"Cruz steers clear of Trump-Pope fight: “Listen, that’s between Donald and the Pope,” he says. https://t.co/4pDc9zYzO7",Mesa AZ,0,23812877,Thu Feb 18 21:50:12 +0000 2016
"Papa Francisco: ""Donald Trump no puede proclamarse cristiano"" https://t.co/qDVNF3gVuC  LY",,0,1467696480,Thu Feb 18 21:50:12 +0000 2016
Trump is not a Christian says the Pope - The Pope has declared that Donald Trump is not a Chri.. https://t.co/Wjxfe2zmup  #Atheism,UK,0,59777446,Thu Feb 18 21:50:12 +0000 2016
Pope Francis questions Donald Trump's Christianity https://t.co/cfMsoLvpJM,,0,295918524,Thu Feb 18 21:50:12 +0000 2016
donald trump not the president yet tho https://t.co/11sXZKXSgl,,0,2937831483,Thu Feb 18 21:50:11 +0000 2016
"El #PapaFrancisco deseará que yo fuera el presidente, asegura @realDonaldTrump https://t.co/KkhCyDTJcx https://t.co/BHVW0bvnwm","Saltillo, Coahuila",0,18193312,Thu Feb 18 21:50:11 +0000 2016
"DONALD TRUMP DESTEKÇİLERİ, EŞCİNSELLERİN ABD’YE GİRİŞİNİ YASAKLAMAK İSTİYOR
#Abd #Homofobi

https://t.co/XTTmnOElBR",Turkey,0,2769558907,Thu Feb 18 21:50:09 +0000 2016
Donald Trump NOT doin good South Carolina #MakeAmericaGreatAgain #PopeFrancis #GOPTownHall #TrumpSCTownHall #Stumped https://t.co/9O2Ocywjyr,,0,3537164777,Thu Feb 18 21:50:08 +0000 2016
Lol why do I feel like Donald trump actually cares about America? ..lol,,0,58936645,Thu Feb 18 21:50:08 +0000 2016
"SERIOUSLY? Donald #Trump Took $150,000 After 9/11 Because He Was A ""#SmallBusiness"" Owner - https://t.co/AythBJ9Izu","Chapel Hill, NC, USA",0,24798988,Thu Feb 18 21:50:07 +0000 2016
"Pope Francis says Donald Trump 'not Christian,' Trump calls comment 'disgraceful' https://t.co/jZvGHNgK0a",,0,58758172,Thu Feb 18 21:50:06 +0000 2016
Pope Francis says Donald Trump is not a 'Christian': https://t.co/xIbfl72TzK,"York, PA",0,9544952,Thu Feb 18 21:50:05 +0000 2016
"I've got more time for Donald #Trump than I've got for the Pope. Which is not saying an awful lot, but I'm saying it anyway.",outer Mancunia,1,290160887,Thu Feb 18 21:50:03 +0000 2016
"I've got more time for Donald #Trump than I've got for the Pope. Which is not saying an awful lot, but I'm saying it anyway.",outer Mancunia,1,290160887,Thu Feb 18 21:50:03 +0000 2016
Donald Trump just said the people of New Hampshire have a yuge cocaine and heroin problem.,Absurdistan,0,1036114165,Thu Feb 18 21:50:02 +0000 2016
"Pope Francis questions Donald Trump's Christianity

Pope is a fool playing off his position to effect presidency  https://t.co/ga1CU5UofJ",New Jersey,0,240104895,Thu Feb 18 21:50:01 +0000 2016
even pope Fran doesn't like Donald Trump c'mon  https://t.co/ZMpOU7QzWP,learning to fly (419 - 513) ,0,307608979,Thu Feb 18 21:50:00 +0000 2016
"So donald trump is appalled that the Pope questioned his christianity, but wasnt he calling Obama a muslim 2 weeks ago?",Air Temple Island,0,1421856270,Thu Feb 18 21:49:59 +0000 2016
@P0TUSTrump It would be nice if people would stop forming their opinions and making false lies give me a break stay strong Donald J Trump,,12,3442319488,Thu Feb 18 21:49:58 +0000 2016
@NicoleDWillis6 👍👍il n'est pas un peu con ce Donald Trump😝 https://t.co/yLmZZwQwsM,TULLE en Correze ,0,133636407,Thu Feb 18 21:49:56 +0000 2016
"Donald Trump, ""Pope Francis' Comments Disgraceful "" - Live Trading News https://t.co/7vEuz5AWF8","Nassau, The Bahamas",0,25110386,Thu Feb 18 21:49:56 +0000 2016
#socialmedia #itcd  #Pope Francis calls out Donald Trump for his (misinformed) religious… https://t.co/8PYbhggEQ2,,0,445061776,Thu Feb 18 21:49:55 +0000 2016
Est ce que Donald Trump fais des séances d'uv ?,dans ton boul,0,2784015975,Thu Feb 18 21:49:55 +0000 2016
"@fatherjonathan Hi Father, what denomination of Christianity does Donald Trump practice?",,0,264287504,Thu Feb 18 21:49:54 +0000 2016
Respect - Paus Franciscus haalt uit naar Donald Trump https://t.co/bWp58sxmBB https://t.co/a0JI1DKpUq,,2,1076536778,Thu Feb 18 21:49:52 +0000 2016
"So, @realDonaldTrump is going off on the @Pontifex. https://t.co/3jq6AjapaJ","Gainesville, Florida, USA",0,15043190,Thu Feb 18 21:49:50 +0000 2016
"Donald Trump calls Pope Francis 'disgraceful' for questioning his faith

https://t.co/YxCuk6IUvb",Texas,0,97492736,Thu Feb 18 21:49:49 +0000 2016
@TheEllenShow ellan do u think donald trump should be our president ???,,0,4900647827,Thu Feb 18 21:49:46 +0000 2016
"El papa Francisco sobre Donald Trump: ""Una persona que sólo... https://t.co/CWgWz67n4T | https://t.co/aYQv35Baal https://t.co/75grlcfEWB",,0,4736767697,Thu Feb 18 21:49:43 +0000 2016
"Donald Trump and The Weeknd should be friends. One has a bird on his head, the other has a nest. Perfect match!","Georgia, USA",2,3701853616,Thu Feb 18 21:49:39 +0000 2016
Trump quickly fired back about the Popes comments https://t.co/KJBOB5wwW5,Corpus Christi,1,224261572,Thu Feb 18 21:49:39 +0000 2016
"People legit defending a piece of trash (donald trump) &amp; offending the Pope, WOOOOW.",,0,2417164082,Thu Feb 18 21:49:38 +0000 2016
@diegorofer @pzf @PolicyMic Donald Trump: the pope will regret calling me un-Christian when ISIS attacks the Vatican https://t.co/gV0TNMR6xU,Madrid,0,2187941,Thu Feb 18 21:49:37 +0000 2016
"Donald Trump calls Pope Francis 'disgraceful' for questioning his faith

https://t.co/5ZjhxlhAFj",Texas,0,97492736,Thu Feb 18 21:49:36 +0000 2016
"""Pope Francis questions Donald Trump's Christianity - BBC News"" https://t.co/gmeVyg39kd #bbcnews","Horsham, West Sussex, UK",0,711733,Thu Feb 18 21:49:32 +0000 2016
Madigan takes care of Trump the campaign donor while common folk get hit with massive tax increase.  https://t.co/shxaAXEMLt via WGNNews,"Naperville and Warrenville, IL",0,889592425,Thu Feb 18 21:49:31 +0000 2016
Donald Trump «pas chrétien»: la réponse du candidat républicain au pape: Le milliardaire américain a jugé «hon... https://t.co/NB2o0HpngX,France,1,31224648,Thu Feb 18 21:49:27 +0000 2016
How Have Pope Francis' Comments About Donald Trump Affected Your Views? - New York Times: NBCNews.comHow Have ... https://t.co/VNqs5ELvUt,Brasil,0,3066383171,Thu Feb 18 21:49:27 +0000 2016
Trump says he could 'run the table' if he wins South Carolina - USA TODAY: USA TODAYTrump says he could 'run t... https://t.co/bvgKIrL4BR,Brasil,0,3066383171,Thu Feb 18 21:49:27 +0000 2016
Why Donald Trump when you can Trump Donald? https://t.co/v4zQEHi1Gh  https://t.co/U8iGeIVD9Z  @realdonaldtrump Top Banana !,Barcelona,0,2532870764,Thu Feb 18 21:49:26 +0000 2016
Pope vs. Trump: 'Not Christian' to only build border walls: ABOARD THE PAPAL PLANE (AP) — Asked about Donald T... https://t.co/cgHiuN4RK4,,0,3128253326,Thu Feb 18 21:49:25 +0000 2016
"Jeb Bush, Donald Trump, John Kasich, Ted Cruz, Marco Rubio are Establishment dividers in South Carolina #GOPTownHall https://t.co/qjev0ODcWm",,0,3537164777,Thu Feb 18 21:49:24 +0000 2016
"Donald Trump — The Pope Is ‘Disgraceful’: Donald Trump just went full bore on the Pope, sa... https://t.co/qvHYAIjMRA CopyRight by:Origin",,0,4326291374,Thu Feb 18 21:49:22 +0000 2016
El papa Francisco dice de Donald Trump que “no es cristiano @lavanguardia https://t.co/59KtLSZOt4,,0,866739733,Thu Feb 18 21:49:22 +0000 2016
Marco Rubio backs Donald Trump in spat with the Pope: As Donald Trump and Pope Francis eng... https://t.co/gIvofG78Z3 CopyRight by:Origin,,0,4326291374,Thu Feb 18 21:49:21 +0000 2016
Trump finds unlikely defender in Jeb Bush on papal slam: The pope called Trump's Christianity into question in... https://t.co/3H38WwsYKS,,0,625630219,Thu Feb 18 21:49:21 +0000 2016
Pope Francis suggests @realDonaldTrump “is not Christian” due to his wall proposal https://t.co/zrd15NhnY3 https://t.co/eWGLPWHxHj,"New York, NY",6,78714922,Thu Feb 18 21:49:21 +0000 2016
Town Hall my ass. The Twin Trumpeters certainly kissed Donald's https://t.co/cEDDt08zK3,Central NY,0,20851078,Thu Feb 18 21:49:20 +0000 2016
How Have Pope Francis' Comments About Donald Trump Affected Your Views? - New York Times: NBCNews.comHow Have ... https://t.co/uLfejLNBw7,USA,0,2321532343,Thu Feb 18 21:49:19 +0000 2016
"Trump no es cristiano, quiere un muro entre México-EU: papa https://t.co/p33Wck31hk via @cnnexpansion","Baja, Mexico",0,59202518,Thu Feb 18 21:49:18 +0000 2016
#News How Have Pope Francis' Comments About Donald Trump Affected Your Views? - New York Times https://t.co/o2d59SYlzx Vía @Google,Tauine,0,1486206134,Thu Feb 18 21:49:17 +0000 2016
#News Trump says he could 'run the table' if he wins South Carolina - USA TODAY https://t.co/6FuU9TgMq2 Vía @Google,Tauine,0,1486206134,Thu Feb 18 21:49:17 +0000 2016
Pope vs. Trump: 'Not Christian' to only build border walls: ABOARD THE PAPAL PLANE (AP) — Asked about Donald Trump's views on immigra...,,0,3120411800,Thu Feb 18 21:49:17 +0000 2016
Pope vs. Trump: 'Not Christian' to only build border walls: ABOARD THE PAPAL PLANE (AP) — Asked about Donald Trump's views on immigra...,,0,3128231558,Thu Feb 18 21:49:17 +0000 2016
Just check twitter find that Donald Trump is currently arguing with The Pope... What a time to be alive.,anywhere in albion ,0,3516197296,Thu Feb 18 21:49:15 +0000 2016
Pope vs. Trump: 'Not Christian' to only build border walls: ABOARD THE PAPAL PLANE (AP) — Asked about Donald T... https://t.co/vSOX0DCwzE,,0,149402921,Thu Feb 18 21:49:14 +0000 2016
"@realDonaldTrump ""No leader, especially a religious leader, should have the right to question another man’s religion or faith.""-Donald Trump",15767,0,342985485,Thu Feb 18 21:49:14 +0000 2016
Pope Frances Bashes Donald Trump https://t.co/fSD9hoad1q https://t.co/HyeLLWMOg8,Suffolk County,0,71426044,Thu Feb 18 21:49:13 +0000 2016
"Donald Trump “no es cristiano”, asegura el papa Francisco https://t.co/GrFBcRD68S vía @SputnikMundo",,0,564011105,Thu Feb 18 21:49:13 +0000 2016
Pape François VS Trump : le clash inattendu  https://t.co/LHasrqarGD,,43,463153841,Thu Feb 18 21:49:12 +0000 2016
"@NolteNC oh the hypocrisy.
Righties can questioin Obama's faith but you're not going to question theirs.

""two corinthians""- Donald Trump",Austin Texas,1,191050844,Thu Feb 18 21:49:12 +0000 2016
"I might be late to the party, but Donald Trump is a giant dumb ass.",,0,953982097,Thu Feb 18 21:49:12 +0000 2016
Donald Trump NOT doin good South Carolina #MakeAmericaGreatAgain #PopeFrancis #GOPTownHall #TrumpSCTownHall #Stumped https://t.co/a8Q5BZxp72,,0,3537164777,Thu Feb 18 21:49:10 +0000 2016
@Stringfelloh @Auxiikatsu You forgot Donald Trump,"Burgas, Bulgaria",0,754467067,Thu Feb 18 21:49:10 +0000 2016
Donald Trump Responds to Pope Francis (2-18-16) https://t.co/1PMT6pxIoa via @YouTube,,0,25685342,Thu Feb 18 21:49:10 +0000 2016
@realDonaldTrump @JudiLoera voted for Donald in Houston  on Wirt no Trump signs why?????,,0,127607365,Thu Feb 18 21:49:09 +0000 2016
nsane rant at Pope Francis — and maybe just … https://t.co/1wI1LXwdMK PARANORMAL - INSANE #donald #flung #francis ADVERTISEMENTS FREE PROMO,FREE VIDEO CLASSIFIEDS ADS,0,355576495,Thu Feb 18 21:49:09 +0000 2016
@Terrorwelt Vielleicht bist du auch schon ein Pokemontrainer und häutest Donald J. Trump,@yaenzdeathcry,0,3300750268,Thu Feb 18 21:49:08 +0000 2016
The Pope just allied himself w/ the Pharisees  by disparaging the Christianity of Donald J Trump  &amp; all his followers!,USA,0,83701522,Thu Feb 18 21:49:08 +0000 2016
High Schooler Roughed Up At Donald Trump’s South Carolina Rally Tells His Story https://t.co/1DGNoJ6OET https://t.co/WqfBmQ21xO,Tampa,1,17356855,Thu Feb 18 21:49:07 +0000 2016
"Donald Trump le responde al #PapaFrancisco ¿qué le dijo? 

Entérate: https://t.co/kmpfaWX5m7 https://t.co/eTkgT9c0CN","San Salvador, El Salvador",2,81986272,Thu Feb 18 21:49:06 +0000 2016
Trump says he could 'run the table' if he wins South Carolina - USA TODAY https://t.co/lJnsAhejq3,,0,618157257,Thu Feb 18 21:49:05 +0000 2016
